Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Make.and.Model,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date,Total.Occupants,Aircraft.Size,Destroyed.Flag
20190129X82852,Accident,GAA19CA114,2019-01-27,"Anchorage, AK",United States,611257N,1495025W,MRI,MERRILL FIELD,PIPER PA22,Non-Fatal,SUBSTANTIAL,Airplane,N6716B,PIPER,PA22,No,1.0,RECIPROCATING,091,,INSTRUCTIONAL,,0.0,0.0,0.0,1.0,VMC,NAN,"The student pilot's overcorrection with rudder during the landing and her subsequent failure to maintain directional control, which resulted in a runway excursion, impact with a snowbank, and a nose-over.


",26-09-2020,1.0,Small,0
20190129X20312,Accident,WPR19FA075,2019-01-29,"Oceanside, CA",United States,331238N,0117229W,OKB,BOB MAXWELL MEML AIRFIELD,PIPER PA28,Fatal,SUBSTANTIAL,Airplane,N37RV,PIPER,PA28,No,1.0,RECIPROCATING,091,,PERSONAL,,1.0,0.0,1.0,0.0,IMC,NAN,"The pilot�s improper decision to depart on the night visual flight rules flight into deteriorating weather conditions, which resulted in an in-flight encounter with instrument meteorological conditions and collision with rising terrain. 
",27-05-2021,2.0,Small,0
20190129X43646,Accident,GAA19CA113,2019-01-29,"Reno, NV",United States,003902N,0119454W,MEV,Minden-Tahoe,CESSNA 172,Non-Fatal,SUBSTANTIAL,Airplane,N670CS,CESSNA,172,No,1.0,RECIPROCATING,091,,PERSONAL,"Flying Start Aero Services, LLC",0.0,0.0,0.0,1.0,VMC,NAN,"The student pilot's failure to maintain directional control during a rejected takeoff, which resulted in a runway excursion and impact with a ditch.

",26-09-2020,1.0,Small,0
20190130X94528,Accident,CEN19LA074,2019-01-29,"Grand Prairie, TX",United States,032385N,0965813W,GPM,Grand Prairie Muni,CESSNA 172,Non-Fatal,SUBSTANTIAL,Airplane,N565SP,CESSNA,172,No,1.0,RECIPROCATING,091,,INSTRUCTIONAL,Skymates Flight Academy,0.0,0.0,0.0,4.0,VMC,NAN,"The failure of the pilots of both airplanes to see and avoid the other airplane while entering the airport traffic pattern in visual meteorological conditions. Contributing to the accident was the tower controller's failure to recognize the proximity of the airplanes to each other, to issue a safety alert to the pilots of either airplane, and to establish a landing sequence for the airplanes.
",26-09-2020,4.0,Small,0
20190131X52154,Accident,ANC19FA012,2019-01-30,"Kake, AK",United States,565942N,0134282W,PAFE,Kake Airport,BEECH 200,Fatal,DESTROYED,Airplane,N13LY,BEECH,200,No,,TURBOPROP,091,,BUSINESS,Guardian Flight LLC,3.0,0.0,0.0,0.0,VMC,NAN,"A loss of control for reasons that could not be determined based on the available information.
",28-01-2021,3.0,Small,1
20190206X82447,Accident,CEN19WA079,2019-01-30,"Durango, Mexico, Mexico",Mexico,241014N,0104542E,MMDO,,CESSNA 150,Fatal,SUBSTANTIAL,Airplane,XB-KEJ,CESSNA,150,No,1.0,RECIPROCATING,NUSN,,NAN,,1.0,0.0,0.0,1.0,,NAN,,26-09-2020,2.0,Small,0
20190202X81119,Accident,GAA19CA125,2019-02-01,"Cedar City, UT",United States,372418N,1125433W,,,PIPER PA 12,Non-Fatal,SUBSTANTIAL,Airplane,N2333M,PIPER,PA 12,No,1.0,RECIPROCATING,091,,PERSONAL,,0.0,0.0,0.0,2.0,VMC,NAN,"The pilot's failure to maintain pitch control while conducting a touch-and-go landing on an unimproved, snow-covered airstrip, which resulted in a nose-over.


",26-09-2020,2.0,Small,0
20190204X30039,Accident,ERA19LA095,2019-02-02,"Knotts Island, NC",United States,363336N,0755512W,,,CESSNA 150,Non-Fatal,SUBSTANTIAL,Airplane,N6789F,CESSNA,150,No,1.0,RECIPROCATING,091,,PERSONAL,,0.0,0.0,0.0,1.0,VMC,NAN,,26-09-2020,1.0,Small,0
20190204X15756,Accident,GAA19CA130,2019-02-04,"Hanover, VA",United States,374229N,0772611W,OFP,HANOVER COUNTY MUNI,CESSNA 172,Non-Fatal,SUBSTANTIAL,Airplane,N9525V,CESSNA,172,No,1.0,RECIPROCATING,091,,INSTRUCTIONAL,Heart Of Virginia Aviation Inc,0.0,0.0,0.0,1.0,VMC,NAN,"The student pilot's improper decision to release the seat latch to adjust the seat position during taxi, which resulted in his inability to reach the rudder or brake pedals and a subsequent loss of directional control and impact with a ditch and fence.


",26-09-2020,1.0,Small,0
20190206X45255,Accident,WPR19FA080,2019-02-06,"Desert Hot Springs, CA",United States,034134N,1163516W,,,CESSNA 172,Fatal,DESTROYED,Airplane,N20556,CESSNA,172,No,1.0,RECIPROCATING,091,,PERSONAL,Flying Academy Los Angeles,2.0,0.0,0.0,0.0,VMC,NAN,"The pilot's inadequate and/or improper preparation for the flight in which he selected an altitude too low to assure terrain clearance and resulted in an impact with terrain in turbulent downdraft conditions. 
",06-05-2021,2.0,Small,1
20190207X80033,Accident,WPR19TA085,2019-02-06,"Aurora, OR",United States,451429N,0122467W,UAO,Aurora State Airport,PIPER PA46,Non-Fatal,SUBSTANTIAL,Airplane,N997MA,PIPER,PA46,No,1.0,RECIPROCATING,091,,PERSONAL,,0.0,0.0,2.0,0.0,VMC,NAN,,10-11-2021,2.0,Small,0
20190211X72201,Accident,ERA19LA097,2019-02-08,"Vero Beach, FL",United States,273951N,0802529W,VRB,Vero Beach Rgnl,PIPER PA28,Non-Fatal,SUBSTANTIAL,Airplane,N9219J,PIPER,PA28,No,1.0,RECIPROCATING,091,,PERSONAL,FlightSafety International,0.0,0.0,0.0,1.0,VMC,NAN,"The pilot's failure to use carburetor heat while operating the airplane in weather conditions and at engine power settings conducive to the formation of carburetor ice, which resulted in a loss of engine power due to carburetor icing and the subsequent forced landing.",26-09-2020,1.0,Small,0
20190209X04832,Accident,WPR19FA083,2019-02-09,"Diablo, CA",United States,375219N,1215528W,,,MOONEY M20F,Fatal,DESTROYED,Airplane,N3270F,MOONEY,M20F,No,1.0,RECIPROCATING,091,,PERSONAL,,1.0,0.0,0.0,0.0,VMC,NAN,"The student pilot�s decision to depart on a visual flight rules flight into reduced visibility night conditions and his subsequent failure to maintain clearance from mountainous terrain, which resulted in controlled flight into terrain.
",10-06-2021,1.0,Small,1
20190210X93720,Accident,GAA19CA136,2019-02-10,"Arlington, WA",United States,048939N,0122933W,AWO,Arlington Muni,CESSNA 182,Non-Fatal,SUBSTANTIAL,Airplane,N9101X,CESSNA,182,No,1.0,RECIPROCATING,091,,PERSONAL,Fly-By Inc,0.0,0.0,0.0,2.0,VMC,NAN,"The pilot's distraction during the engine warm-up, which resulted in the airplane's collision with a hangar. Contributing to the accident was the pilot's failure to set the brakes.",26-09-2020,2.0,Small,0
20190211X74304,Accident,ERA19TA098,2019-02-10,"Lignum, VA",United States,382351N,0774824W,,,CESSNA 172,Non-Fatal,SUBSTANTIAL,Airplane,N7414N,CESSNA,172,No,1.0,RECIPROCATING,091,,INSTRUCTIONAL,Airport Services Inc,0.0,1.0,0.0,2.0,VMC,NAN,,26-09-2020,3.0,Small,0
20190212X35227,Accident,CEN19WA081,2019-02-10,"Atizapan de Zaragoza, Mexico, Mexico, Mexico",Mexico,019567N,0099298E,JJC,Atizapan de Zaragoza,CESSNA 150,Fatal,SUBSTANTIAL,Airplane,XB-OWS,CESSNA,150,No,1.0,RECIPROCATING,NUSN,,NAN,Aviacion Integral Regional SC,2.0,0.0,0.0,0.0,,NAN,,26-09-2020,2.0,Small,0
20190218X11140,Accident,GAA19CA140,2019-02-12,"Slaton, TX",United States,033297N,1013942W,F49,Slaton Muni,PIPER PA24,Non-Fatal,SUBSTANTIAL,Airplane,N9184P,PIPER,PA24,No,1.0,RECIPROCATING,091,,INSTRUCTIONAL,,0.0,0.0,0.0,1.0,VMC,NAN,"The student pilot's complacency, which led to his improper crosswind correction and subsequent failure to maintain directional control during the landing roll, which resulted in a runway excursion and ground collision. 
",26-09-2020,1.0,Small,0
20190214X71012,Accident,GAA19CA138,2019-02-13,"Atlanta, GA",United States,034048N,0843536W,RYY,COBB COUNTY INTL-MCCOLLUM FIEL,CESSNA 172RG,Non-Fatal,SUBSTANTIAL,Airplane,N5223V,CESSNA,172RG,No,1.0,RECIPROCATING,091,,PERSONAL,,0.0,0.0,0.0,1.0,VMC,NAN,"The pilot's failure to extend the landing gear before landing. Contributing to the accident were the pilot�s inability to see the landing gear position light because his iPad was blocking his view of it and his feeling of being rushed during the approach and landing.


",26-09-2020,1.0,Small,0
20190315X00130,Accident,ERA19WA127,2019-02-13,"Belem City, State of Para, Brazil",Brazil,012228S,0482742W,SBBE,Bel�m/Val de Cans�J�lio Cezar,CESSNA 210,Fatal,SUBSTANTIAL,Airplane,PT-JIC,CESSNA,210,No,1.0,NAN,NUSN,,PERSONAL,Alex Sampaio Da Silva,1.0,0.0,1.0,0.0,VMC,NAN,,26-09-2020,2.0,Small,0
20191008X24345,Accident,WPR19WA271,2019-02-13,"Londiani, Kenya",Kenya,000061N,0353716E,,,CESSNA U206G,Fatal,SUBSTANTIAL,Airplane,5Y-BSE,CESSNA,U206G,No,,NAN,UNK,,NAN,,5.0,0.0,0.0,0.0,,NAN,,26-09-2020,5.0,Small,0
20190225X42154,Accident,GAA19CA145,2019-02-14,"Lacon, IL",United States,004118N,0089239W,C75,MARSHALL COUNTY,PIPER PA32,Non-Fatal,SUBSTANTIAL,Airplane,N3708W,PIPER,PA32,No,1.0,RECIPROCATING,091,,PERSONAL,,0.0,0.0,0.0,1.0,VMC,NAN,"The pilot's failure to maintain directional control during landing with gusting crosswind conditions, which resulted in a subsequent impact with a snowbank.  
",26-09-2020,1.0,Small,0
20190216X00654,Accident,GAA19CA137,2019-02-15,"Sanford, FL",United States,284646N,0081149W,SFB,Orlando Sanford Intl,CESSNA 172,Non-Fatal,SUBSTANTIAL,Airplane,N572ND,CESSNA,172,No,1.0,RECIPROCATING,091,,INSTRUCTIONAL,L3 Commercial Pilot Solution,0.0,0.0,0.0,1.0,VMC,NAN,"The student pilot's failure maintain the proper pitch attitude during landing, which resulted in the airplane porpoising.  
",26-09-2020,1.0,Small,0
20190216X92232,Accident,WPR19FA084,2019-02-16,"Ely, NV",United States,039203N,1144650W,,,CIRRUS SR22,Fatal,DESTROYED,Airplane,N917SR,CIRRUS,SR22,No,1.0,RECIPROCATING,091,,PERSONAL,,2.0,0.0,0.0,0.0,VMC,NAN,"The pilot�s decision to continue the visual flight rules flight into instrument meteorological conditions and icing conditions which resulted in a high rate of descent  and impact with terrain. Contributing to the accident was the inaccurate weather reporting from the airport weather reporting facility.
",11-02-2021,2.0,Small,1
20190220X00053,Accident,GAA19CA142,2019-02-20,"Tulsa, OK",United States,036223N,0955857W,RVS,RICHARD LLOYD JONES JR,CIRRUS SR22,Non-Fatal,SUBSTANTIAL,Airplane,N381DE,CIRRUS,SR22,No,1.0,RECIPROCATING,091,,BUSINESS,,0.0,0.0,0.0,1.0,VMC,NAN,"The pilot's failure to maintain a stabilized approach with a tailwind and his subsequent failure to maintain yaw control during an attempted go-around.


",26-09-2020,1.0,Small,0
20190221X91023,Accident,GAA19CA150,2019-02-21,"Scappoose, OR",United States,454616N,1225143W,SPB,Scappoose Industrial Airpark,PIPER PA22,Non-Fatal,SUBSTANTIAL,Airplane,N7822D,PIPER,PA22,No,1.0,RECIPROCATING,091,,INSTRUCTIONAL,Twinco Leasing Llc,0.0,0.0,0.0,1.0,VMC,NAN,"The student pilot's failure to maintain directional control during the landing roll, which resulted in a runway excursion and collision with taxiway signage. 
",26-09-2020,1.0,Small,0
20190225X01417,Accident,ERA19WA108,2019-02-21,"Eteringbang, Guyana",Guyana,,,,,CESSNA U206,Fatal,SUBSTANTIAL,Airplane,8R-GHB,CESSNA,U206,No,,NAN,UNK,,NAN,,1.0,0.0,0.0,0.0,,NAN,,26-09-2020,1.0,Small,0
20190226X32612,Accident,GAA19CA151,2019-02-21,"Morristown, NJ",United States,404751N,0742457W,MMU,Morristown Muni,CESSNA 172,Non-Fatal,SUBSTANTIAL,Airplane,N83AF,CESSNA,172,No,1.0,RECIPROCATING,091,,INSTRUCTIONAL,American Flyers,0.0,0.0,0.0,2.0,VMC,NAN,"The student pilot's improper rudder input and the flight instructor's delayed remedial action during takeoff, which resulted in a loss of directional control, a runway excursion, and the landing gear collapsing.
",26-09-2020,2.0,Small,0
20190222X55914,Accident,GAA19CA144,2019-02-22,"Ridgeland, SC",United States,322939N,0805928W,3J1,RIDGELAND-CLAUDE DEAN,MOONEY M20J,Non-Fatal,SUBSTANTIAL,Airplane,N201AZ,MOONEY,M20J,No,1.0,RECIPROCATING,091,,INSTRUCTIONAL,,0.0,0.0,0.0,2.0,VMC,NAN,"The flight instructor's failure to retract the flaps during an attempted go-around and his failure to maintain the runway heading, which resulted in a collision with terrain left of the runway.  


",26-09-2020,2.0,Small,0
20190222X83326,Accident,CEN19FA084,2019-02-22,"Goshen, IN",United States,413140N,0854526W,GSH,Goshen Minicipal Airport,PIPER PA32R,Fatal,DESTROYED,Airplane,N4922K,PIPER,PA32R,No,1.0,RECIPROCATING,091,,PERSONAL,,1.0,0.0,0.0,0.0,VMC,NAN,"The pilot�s failure to maintain adequate altitude for undetermined reasons during a practice circling approach in dark night visual meteorological conditions, which resulted in a collision with power lines.
",24-06-2021,1.0,Small,1
20190225X31750,Accident,GAA19CA146,2019-02-22,"Livermore, CA",United States,374136N,1214913W,LVK,Livermore Muni,CESSNA 182,Non-Fatal,SUBSTANTIAL,Airplane,N8644T,CESSNA,182,No,1.0,RECIPROCATING,091,,PERSONAL,,0.0,0.0,0.0,1.0,VMC,NAN,"The pilot's failure to maintain directional control during the landing roll with a gusting tailwind, which resulted in a runway excursion and collision with runway lights and taxiway signage. 
",26-09-2020,1.0,Small,0
20190223X42246,Accident,ERA19FA107,2019-02-23,"Mansfield, MA",United States,042016N,0711159W,1B9,Mansfield Municipal Airport,CESSNA 172,Fatal,SUBSTANTIAL,Airplane,N224TA,CESSNA,172,No,1.0,RECIPROCATING,091,,INSTRUCTIONAL,New Horizon Aviation Inc,2.0,0.0,0.0,0.0,VMC,NAN,"The flight instructor's failure to maintain airplane control during initial climb after a touch-and-go landing, which resulted in an exceedance of the airplane's critical angle of attack and an aerodynamic stall.",26-09-2020,2.0,Small,0
20190228X40937,Accident,GAA19CA153,2019-02-23,"Princeton, NJ",United States,402357N,0743932W,39N,PRINCETON,CESSNA 172,Non-Fatal,SUBSTANTIAL,Airplane,N5338N,CESSNA,172,No,1.0,RECIPROCATING,091,,PERSONAL,Raritan Valley Flying School,0.0,0.0,0.0,3.0,VMC,NAN,"A collision with deer on the runway while landing at night and the airport's lack of a complete perimeter fence.  
",26-09-2020,3.0,Small,0
20190225X45627,Accident,GAA19CA148,2019-02-25,"Bellingham, WA",United States,484744N,1223159W,BLI,Bellingham Intl,CESSNA 172,Non-Fatal,SUBSTANTIAL,Airplane,CFHGQ,CESSNA,172,No,1.0,RECIPROCATING,091,,PERSONAL,,0.0,0.0,0.0,2.0,VMC,NAN,"The pilot's improper crosswind correction during taxi operations in gusting crosswind conditions.


",26-09-2020,2.0,Small,0
20190226X32911,Accident,GAA19CA152,2019-02-25,"Ridgeland, SC",United States,322928N,0805937W,3J1,RIDGELAND-CLAUDE DEAN,CESSNA 185,Non-Fatal,SUBSTANTIAL,Airplane,N10044,CESSNA,185,No,1.0,RECIPROCATING,PUBU,,PUBLIC AIRCRAFT - FEDERAL,Usda Forest Service Fepp,0.0,0.0,0.0,1.0,VMC,NAN,"The pilot's failure to maintain directional control during the landing roll, which resulted in a runway excursion and impact with a ditch.
",26-09-2020,1.0,Small,0
20190226X00954,Accident,ERA19LA109,2019-02-26,"Louisville, KY",United States,381341N,0853949W,LOU,Bowman Field Airport,PIPER PA28,Non-Fatal,SUBSTANTIAL,Airplane,N2184X,PIPER,PA28,No,1.0,RECIPROCATING,091,,PERSONAL,,0.0,0.0,0.0,1.0,VMC,NAN,,26-09-2020,1.0,Small,0
20190228X04828,Accident,CEN19FA088,2019-02-28,"Shreveport, LA",United States,323255N,0934541W,DTN,Shreveport Downtown,PIPER PA46,Fatal,SUBSTANTIAL,Airplane,N428CD,PIPER,PA46,No,1.0,TURBOPROP,091,,PERSONAL,,2.0,0.0,0.0,0.0,IMC,NAN,"The pilot's conduct of a departure into instrument meteorological conditions (IMC), which resulted in spatial disorientation and subsequent loss of airplane control. Contributing to the accident was the pilot's poor instrument flying skills and his decision to depart into IMC with an unresolved autopilot maintenance issue.",26-09-2020,2.0,Small,0
20190228X70708,Accident,ERA19TA111,2019-02-28,"West Palm Beach, AO",United States,263934N,0794117W,,,PIPER PA32,Non-Fatal,SUBSTANTIAL,Airplane,N1563X,PIPER,PA32,No,1.0,RECIPROCATING,091,,PERSONAL,,0.0,0.0,0.0,1.0,VMC,NAN,"A total loss of engine power for reasons that could not be determined based on the available evidence, which resulted in a ditched landing in the ocean.
",26-09-2020,1.0,Small,0
20190305X14814,Accident,WPR19LA092,2019-03-01,"Melba, ID",United States,432537N,1163716W,MAN,Nampa Muni,CESSNA 172,Non-Fatal,SUBSTANTIAL,Airplane,N6486J,CESSNA,172,No,1.0,RECIPROCATING,091,,INSTRUCTIONAL,Avcenter Inc.,0.0,0.0,0.0,2.0,VMC,NAN,,26-09-2020,2.0,Small,0
20190302X55746,Accident,GAA19CA162,2019-03-02,"Scottsdale, AZ",United States,333735N,1115421W,SDL,SCOTTSDALE,CESSNA 172,Non-Fatal,SUBSTANTIAL,Airplane,N9404F,CESSNA,172,No,1.0,RECIPROCATING,091,,INSTRUCTIONAL,Southwest Flight Center,0.0,0.0,0.0,1.0,VMC,NAN,"The student pilot's failure to maintain the runway heading during a go-around with a crosswind, which resulted in the left main landing gear impacting a runway sign.


",26-09-2020,1.0,Small,0
20190302X82302,Accident,ERA19FA113,2019-03-02,"Louisburg, NC",United States,003607N,0782117W,LHZ,Triangle North Executive,CESSNA 182,Fatal,DESTROYED,Airplane,N26617,CESSNA,182,No,1.0,RECIPROCATING,091,,PERSONAL,,3.0,0.0,0.0,0.0,IMC,NAN,The pilot's spatial disorientation and loss of airplane control following takeoff in night instrument meteorological conditions.,26-09-2020,3.0,Small,1
20190319X95950,Accident,CEN19WA105,2019-03-04,"Lagunilla, Philippines",Philippines,095853N,0085167E,,,PIPER PA34,Non-Fatal,SUBSTANTIAL,Airplane,TI-AOP,PIPER,PA34,No,,NAN,NUSN,,NAN,Prestige Wings SA,0.0,0.0,0.0,2.0,,NAN,,26-09-2020,2.0,Small,0
20190305X45612,Accident,ERA19FA116,2019-03-05,"Fellsmere, FL",United States,274254N,0803138W,,,PIPER PA28,Fatal,SUBSTANTIAL,Airplane,N556PU,PIPER,PA28,No,1.0,RECIPROCATING,091,,INSTRUCTIONAL,,1.0,0.0,0.0,0.0,IMC,NAN,"The student pilot's loss of control due to spatial disorientation following an encounter with instrument meteorological conditions shortly after takeoff. Contributing to the accident was the failure of both the pilot and the flight school to ensure that the pilot had received the proper endorsements for the flight and the pilot�s self-imposed pressure to complete the flight in order to remain in the flight program.
",19-11-2020,1.0,Small,0
20190306X91402,Accident,ERA19TA120,2019-03-05,"Atlantic Ocean, AO",United States,037385N,0725143W,,,CIRRUS SR22,Non-Fatal,SUBSTANTIAL,Airplane,N345DM,CIRRUS,SR22,No,1.0,RECIPROCATING,091,,PERSONAL,,0.0,2.0,0.0,0.0,VMC,NAN,"A loss of oil pressure and subsequent total loss of engine power for undetermined reasons.
",03-12-2020,2.0,Small,0
20190306X00748,Accident,CEN19FA093,2019-03-06,"Summersville, MO",United States,371145N,0914211W,,,PIPER PA28,Fatal,SUBSTANTIAL,Airplane,N7369W,PIPER,PA28,No,1.0,RECIPROCATING,091,,PERSONAL,,1.0,0.0,0.0,0.0,VMC,NAN,"The total loss of engine power due to fuel exhaustion. Contributing to the accident was the pilot�s inadequate preflight fuel planning and in-flight fuel monitoring. 
",27-05-2021,1.0,Small,0
20190306X55846,Accident,CEN19LA101,2019-03-06,"Granite Shoals, TX",United States,303522N,0982213W,2G5,Granite Shoals Airport,CESSNA 150,Non-Fatal,SUBSTANTIAL,Airplane,N6917F,CESSNA,150,No,1.0,RECIPROCATING,091,,PERSONAL,,0.0,1.0,0.0,2.0,VMC,NAN,"The pilot's decision to takeoff with a limited amount of fuel onboard, which unported during a turn, resulting in fuel starvation and a subsequent loss of engine power.
",13-12-2021,3.0,Small,0
20190307X15558,Accident,GAA19CA158,2019-03-07,"Wyndmere, ND",United States,462733N,0097117W,,,PIPER PA18,Non-Fatal,SUBSTANTIAL,Airplane,N726,PIPER,PA18,No,1.0,RECIPROCATING,091,,OTHER WORK USE,Larsons Flying Service,0.0,0.0,0.0,2.0,VMC,NAN,"The pilot's exceedance of the airplane's critical angle of attack during an uncoordinated turn while maneuvering at low altitude, which resulted in an aerodynamic stall.  

",26-09-2020,2.0,Small,0
20190308X14357,Accident,GAA19CA157,2019-03-07,"Superior, WI",United States,464142N,0092542W,SUW,RICHARD I BONG,PIPER PA22,Non-Fatal,SUBSTANTIAL,Airplane,N522DN,PIPER,PA22,No,1.0,RECIPROCATING,091,,PERSONAL,Bulldog Aviation Llc,0.0,0.0,0.0,2.0,VMC,NAN,"The pilot's failure to maintain directional control during landing on a snow- and ice-covered runway, which resulted in impact with a snowbank and a nose-over.


",26-09-2020,2.0,Small,0
20190324X95558,Accident,ANC19FA038,2019-03-07,"Skwentna, AK",United States,062637N,0152104W,,,CESSNA 172,Fatal,SUBSTANTIAL,Airplane,N7469A,CESSNA,172,No,1.0,RECIPROCATING,091,,PERSONAL,,1.0,0.0,0.0,0.0,UNK,NAN,"The pilot�s decision to depart into marginal visual flight rule conditions in mountainous terrain with the potential for icing, and the airplane�s accumulation of structural icing, which resulted in the pilot�s inability to maintain airplane control and the subsequent aerodynamic stall and spin into terrain.



",03-12-2020,1.0,Small,0
20190309X20712,Accident,GAA19CA160,2019-03-08,"Rushville, NE",United States,422733N,0102304W,,,PIPER PA18,Non-Fatal,SUBSTANTIAL,Airplane,N8566D,PIPER,PA18,No,1.0,RECIPROCATING,091,,PERSONAL,,0.0,0.0,0.0,1.0,VMC,NAN,"The partial loss of engine power due to the accumulation of carburetor ice, which resulted in a forced landing on rough terrain. 


",13-12-2021,1.0,Small,0
20190309X35055,Accident,GAA19CA166,2019-03-09,"Land O' Lakes, WI",United States,461121N,0089152W,LNL,KINGS LAND O'LAKES,CESSNA 177RG,Non-Fatal,SUBSTANTIAL,Airplane,N52047,CESSNA,177RG,No,1.0,RECIPROCATING,091,,PERSONAL,,0.0,2.0,0.0,0.0,VMC,NAN,"The pilot's improper fuel planning, which resulted in fuel exhaustion and the subsequent total loss of engine power.  
",26-09-2020,2.0,Small,0
20190309X72957,Accident,GAA19CA159,2019-03-09,"Pullman, WA",United States,046449N,0117517W,,,PIPER PA18,Non-Fatal,SUBSTANTIAL,Airplane,N4100Z,PIPER,PA18,No,1.0,RECIPROCATING,091,,PERSONAL,,0.0,1.0,0.0,0.0,VMC,NAN,"The pilot's selection of unsuitable terrain for landing, which resulted in a nose-over. 


",26-09-2020,1.0,Small,0
20190309X73146,Accident,GAA19CA171,2019-03-09,"Chandler, AZ",United States,331615N,1114825W,CHD,CHANDLER MUNI,CESSNA T210,Non-Fatal,SUBSTANTIAL,Airplane,N732SJ,CESSNA,T210,No,1.0,RECIPROCATING,091,,PERSONAL,,0.0,0.0,0.0,1.0,VMC,NAN,"The pilot's distraction while looking for other aircraft in the traffic pattern, which resulted in his failure to follow a prelanding checklist and to extend the landing gear before landing. Contributing to the accident was the improperly rigged landing gear warning switch, which prevented an audible warning sound.


",26-09-2020,1.0,Small,0
